id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
1190913384,-0.89,-0.82,0,0,1
1191025774,-0.84,-0.77,0,0,1
1191049224,1.54,1.9,0,1,0
1191054506,-0.7,-0.72,0,0,1
1191062009,1.14,-1.14,1,0,0
1191147533,-1.04,0.3,0,1,0
1191191832,-1.06,-0.56,0,1,0
1191335929,0.01,-0.95,1,0,0
1191350604,-0.82,-0.82,0,0,1
1191814503,-0.41,-0.37,1,0,0
1191832801,0.77,-0.07,1,0,0
1191850967,-0.28,-0.4,0,0,1
1192123675,1.09,1.8,0,1,0
1192135014,0.55,2.0,0,1,0
1192231238,1.42,-1.39,1,0,0
1192302712,0.57,1.14,0,1,0
1192349715,0.59,-1.25,1,0,0
1192415138,-1.32,1.27,0,1,0
1192519740,1.77,-0.88,1,0,0
1192665168,-0.96,1.16,0,1,0
1192783647,-0.76,1.38,0,1,0
1192791765,-0.9,-1.24,0,0,1
1192804929,2.23,1.65,1,0,0
1192822106,0.22,0.22,0,1,0
1192909849,2.33,-0.03,1,0,0
1192924684,-0.66,-0.61,0,1,0
1193294174,2.52,-1.67,1,0,0
1193357512,-0.82,-0.84,0,0,1
1193528083,0.66,1.55,0,1,0
1193601329,0.71,0.07,1,0,0
1193606506,-0.45,0.14,0,1,0
1193627664,0.36,2.8,0,1,0
1193751708,-0.81,-0.82,0,0,1
1193756946,-0.34,0.06,0,1,0
1194153567,1.23,1.14,1,0,0
1194226406,-0.36,0.33,0,1,0
1194296943,1.59,1.72,0,1,0
1194452329,0.59,1.34,0,1,0
1194488613,-0.75,-0.82,0,0,1
1194646239,-0.16,-0.28,0,0,1
1194649314,-1.26,0.85,0,1,0
1194738124,-0.44,-0.32,0,1,0
1194748282,-0.41,-1.04,1,0,0
1194830303,-0.26,-1.39,1,0,0
1194831383,-0.36,-0.36,1,0,0
1194895982,0.61,2.06,0,1,0
1194943107,1.23,2.66,0,1,0
1194973629,2.36,-1.3,1,0,0
1194999683,-0.57,-0.55,0,1,0
1195013058,-0.95,2.78,0,1,0
1195038950,-1.37,2.86,0,1,0
1195041532,-0.47,0.8,0,1,0
1195099090,0.77,0.99,0,0,1
1195125039,-0.34,0.66,0,1,0
1195143145,2.48,0.84,1,0,0
1195144276,-0.72,-0.8,1,0,0
1195151382,-0.81,-0.82,0,0,1
1195237247,-0.84,-0.85,1,0,0
1195240746,-1.41,-1.73,1,0,0
1195315763,-0.5,-0.94,1,0,0
1195389164,-1.14,-1.12,0,0,1
1195442324,-1.17,-0.97,0,1,0
1195628140,-0.74,-0.75,0,0,1
1195687963,1.12,-0.97,1,0,0
1195688510,-0.7,0.93,0,1,0
1195692711,1.9,0.02,1,0,0
1195834930,-0.66,-0.55,0,1,0
1196187567,0.11,-0.25,1,0,0
1196204986,-1.02,-0.93,0,1,0
1196219587,0.3,0.22,1,0,0
1196357576,-0.77,-0.8,0,0,1
1196375667,-0.79,-0.8,0,0,1
1196389040,-0.82,-0.71,0,1,0
1196670849,0.75,-1.12,1,0,0
1196785827,0.13,0.78,1,0,0
1197071457,-1.12,-1.11,0,1,0
1197131424,-1.3,-0.43,0,1,0
1197216736,-0.34,2.31,0,1,0
1197298103,0.99,1.91,0,1,0
1197482038,2.08,2.28,0,0,1
1197647732,-0.67,-0.69,0,0,1
1197659926,-0.84,1.81,0,1,0
1197679872,0.73,1.37,0,1,0
1197837810,0.35,1.41,0,1,0
1197892624,-0.09,-1.22,1,0,0
1197924027,1.73,-0.66,1,0,0
1197967062,-0.77,0.7,0,1,0
1198008923,0.17,-0.47,1,0,0
1198125015,-0.78,-0.78,0,0,1
1198151226,2.3,-1.56,1,0,0
1198240850,0.43,-0.25,1,0,0
1198248770,2.0,-0.01,1,0,0
1198287912,-0.82,-0.79,0,0,1
1198296007,-1.17,1.2,0,1,0
1198335801,1.07,-1.3,1,0,0
1198390485,0.09,-0.53,1,0,0
1198654506,-0.37,-0.58,1,0,0
1198739152,0.25,0.32,0,0,1
1198885547,2.48,0.11,1,0,0
1198923503,1.88,2.3,0,0,1
1198957055,0.19,-1.08,1,0,0
1198993175,-0.07,-0.63,1,0,0
1199092218,1.1,0.37,1,0,0
1199112579,0.52,0.08,0,0,1
1199285944,0.98,-1.62,1,0,0
1199385364,0.29,-1.68,0,0,1
1199570882,-1.87,-1.72,0,1,0
1199580638,-0.01,-0.05,0,1,0
1199710787,1.94,0.59,1,0,0
1199740995,0.73,-0.2,1,0,0
1199793812,1.31,-0.52,1,0,0
1199804768,0.84,0.45,1,0,0
1199903779,1.56,-0.68,1,0,0
1199910790,-0.94,-0.95,0,0,1
1200130289,-1.49,-1.04,0,1,0
1200460708,-0.75,-0.81,0,0,1
1200498314,-1.47,-1.45,0,0,1
1200699690,-0.02,-0.4,1,0,0
1200768569,1.8,2.17,0,1,0
1200780918,-1.32,0.44,0,1,0
1200818601,-1.54,-1.53,0,0,1
1200850446,2.88,-0.03,1,0,0
1200893794,-1.54,0.32,0,1,0
1200917938,1.21,0.48,0,0,1
1200930879,-0.71,-1.07,1,0,0
1200967894,1.69,0.71,1,0,0
1201032155,-0.92,-0.87,0,0,1
1201264740,-0.59,-0.58,0,0,1
1201324105,0.62,-0.96,1,0,0
1201359234,0.28,-1.23,1,0,0
1201750863,0.72,1.37,0,1,0
1201858951,-0.8,-0.8,0,0,1
1201964215,2.44,0.69,1,0,0
1202045853,2.75,0.48,1,0,0
1202083678,-1.25,0.85,0,1,0
1202211380,0.82,0.85,0,1,0
1202270903,-0.93,0.37,0,1,0
1202404779,-0.84,-0.86,0,0,1
1202454879,0.71,-0.6,1,0,0
1202497583,-0.11,-0.11,0,0,1
1202626703,-0.6,-0.52,0,0,1
1202645552,-0.45,0.84,0,1,0
1202742499,-1.43,-1.34,1,0,0
1202745908,0.18,-0.63,0,1,0
1202752136,-0.66,-0.4,0,0,1
1202808027,1.12,0.3,1,0,0
1202854629,0.77,0.65,0,0,1
1202867273,-0.87,-0.87,0,0,1
1202954676,-0.85,-0.92,0,0,1
1202964861,1.3,1.85,0,1,0
1203225641,0.78,2.08,0,1,0
1203258688,-0.56,-0.61,0,0,1
1203267340,0.07,-0.61,1,0,0
1203443063,-0.69,-0.52,0,0,1
1203457339,1.7,0.22,1,0,0
1203462921,0.39,0.39,1,0,0
1203478887,-0.73,-0.64,0,0,1
1203663576,-0.23,0.38,0,1,0
1203693661,-0.67,-0.54,0,1,0
1203769527,1.05,1.41,1,0,0
1203774891,0.02,0.36,0,1,0
1203777519,-0.71,-0.58,0,1,0
1203967039,-0.82,-0.88,0,0,1
1204015959,2.47,-0.06,1,0,0
1204029193,-0.1,-0.08,0,0,1
1204066469,2.05,-1.01,1,0,0
1204084568,-0.69,0.22,0,1,0
1204139169,-0.97,-0.4,0,1,0
1204147315,1.34,-0.54,1,0,0
1204150073,-0.8,-0.84,0,0,1
1204162863,-0.5,-0.63,0,0,1
1204232874,-0.14,-0.0,0,1,0
1204285535,1.3,-0.21,1,0,0
1204305712,-0.79,-0.77,0,0,1
1204335687,0.49,0.38,0,0,1
1204384348,-0.29,-0.74,1,0,0
1204463270,-0.81,-0.8,0,0,1
1204470617,-0.29,0.86,0,1,0
1204501943,-1.59,-1.63,0,0,1
1204530623,-1.8,-1.45,0,1,0
1204560214,-0.26,-0.26,0,1,0
1204642197,-0.79,-0.76,1,0,0
1204648370,1.52,-0.74,1,0,0
1204720596,-0.5,-1.49,1,0,0
1204733836,-0.84,-0.85,1,0,0
1204785661,-0.15,2.45,0,1,0
1204815021,1.26,-0.03,1,0,0
1204863484,1.64,1.15,1,0,0
1204907533,-0.73,-0.74,0,0,1
1204952337,-0.82,-0.72,0,1,0
1205000597,2.84,3.2,0,1,0
1205116824,0.5,1.31,0,1,0
1205130655,2.17,-0.16,1,0,0
1205135410,-1.01,-1.03,0,0,1
1205230015,-0.73,-0.78,0,0,1
1205291661,-0.65,-0.95,0,1,0
1205374935,1.89,1.8,0,0,1
1205408181,-0.85,-0.81,0,0,1
1205425022,-0.89,2.09,0,1,0
1205522508,-0.15,-0.65,0,1,0
1205591587,0.15,0.86,0,1,0
1205794135,2.62,-0.47,1,0,0
1205798031,0.52,0.25,0,1,0
1205949115,0.06,-1.24,1,0,0
1205976536,-0.35,0.19,0,1,0
1206091639,-1.06,-0.16,0,1,0
1206094915,-0.48,-1.12,1,0,0
1206115327,-1.45,0.56,0,1,0
1206150602,-1.04,-1.07,0,0,1
1206153097,0.87,-0.07,1,0,0
1206174239,-0.84,-0.82,0,0,1
1206266208,-0.77,-0.77,0,0,1
1206308226,0.12,-0.66,1,0,0
1206319426,2.05,0.13,1,0,0
1206362955,-0.46,-0.47,0,0,1
1206381934,-0.61,-0.61,0,0,1
1206397776,-0.52,-0.53,0,0,1
1206645003,2.17,-1.27,1,0,0
1206654249,-0.13,-0.13,1,0,0
1206707845,-0.69,-0.49,0,1,0
1206803108,-0.07,-0.45,1,0,0
1207050933,-0.58,0.92,0,1,0
1207061208,-1.42,0.84,0,1,0
1207171657,0.81,-1.07,1,0,0
1207421756,2.11,-0.87,1,0,0
1207482440,1.94,-1.7,1,0,0
1207666648,-0.74,-0.75,0,0,1
1207747802,-1.23,2.47,0,1,0
1207784470,-0.81,-0.8,1,0,0
1207796994,-0.8,-0.8,1,0,0
1207947686,-1.64,0.73,0,1,0
1208001393,1.78,0.09,1,0,0
1208197065,-0.14,-0.62,1,0,0
1208253500,1.75,-1.58,1,0,0
1208256878,-0.53,-0.95,0,0,1
1208266310,-0.54,-0.35,0,1,0
1208319345,1.55,2.81,0,1,0
1208448326,2.62,1.52,1,0,0
1208479946,1.47,0.39,1,0,0
1208505747,-0.66,-0.7,0,0,1
1208650199,-0.71,-0.69,0,0,1
1208663014,-0.79,-0.25,0,1,0
1208666681,1.55,2.11,0,1,0
1208688879,0.13,2.0,0,1,0
1208790892,-0.05,-0.16,1,0,0
1208793089,-0.03,0.83,0,1,0
1208939754,1.45,1.84,0,1,0
1209001138,-0.6,0.42,0,1,0
1209056631,-1.12,-1.3,0,0,1
1209107923,-0.63,-0.63,0,0,1
1209262357,-0.51,-0.55,0,0,1
1209377671,-0.34,-0.43,1,0,0
1209385732,-0.14,1.2,0,1,0
1209399376,-0.85,-0.78,0,1,0
1209399858,2.09,1.05,1,0,0
1209485390,0.25,-1.52,1,0,0
1209562519,1.36,1.64,0,1,0
1209606363,-0.24,0.8,0,1,0
1209612672,-0.88,-0.75,0,1,0
1209614255,-0.73,-0.73,0,0,1
1209804039,-1.78,1.05,0,1,0
1209848051,-0.96,0.08,0,1,0
1209930457,0.66,0.14,1,0,0
1210018045,0.4,0.8,0,0,1
1210037566,1.14,-0.24,1,0,0
1210082215,-0.72,-0.8,0,0,1
1210126994,0.01,-1.33,1,0,0
1210195699,-0.68,-0.68,0,0,1
1210323703,0.97,-0.95,1,0,0
1210389044,-0.84,-0.84,0,0,1
1210393533,1.07,-0.54,1,0,0
1210412512,-0.55,0.77,0,1,0
1210514157,0.4,-0.84,1,0,0
1210597287,-1.73,-1.78,0,0,1
1210622721,0.6,-0.59,1,0,0
1210654159,-0.7,-0.68,0,0,1
1210685749,0.29,1.0,0,0,1
1210698283,0.1,-0.29,1,0,0
1210793761,-0.35,-1.39,1,0,0
1211036063,1.37,-1.12,1,0,0
1211046482,-0.02,1.15,0,1,0
1211086535,-1.44,-1.24,0,1,0
1211126997,-0.7,-0.6,0,1,0
1211392597,-1.05,0.4,0,1,0
1211395225,-0.49,-0.55,0,0,1
1211660088,0.51,2.36,0,1,0
1211718880,1.13,2.75,0,1,0
1211739432,-0.77,-0.82,0,0,1
1211775483,-0.44,-1.56,1,0,0
1211788912,-0.85,-0.87,0,0,1
1211940697,0.56,-1.05,1,0,0
1212053514,0.57,-0.55,1,0,0
1212185208,0.54,-1.33,1,0,0
1212230079,-0.87,-0.86,0,1,0
1212304243,-0.31,-0.35,0,0,1
1212453872,-0.73,-0.48,0,1,0
1212472425,0.17,1.11,0,1,0
1212511895,-1.22,-0.66,0,1,0
1212591503,-1.5,-0.52,0,1,0
1212767535,-0.75,-0.79,0,0,1
1212840374,0.63,-0.99,1,0,0
1212871643,-0.77,-0.78,0,0,1
1212993341,-0.43,2.42,0,1,0
1213036206,-0.24,-0.09,0,0,1
1213040366,-0.38,0.06,0,1,0
1213114206,-0.44,-0.59,1,0,0
1213177061,2.3,0.27,1,0,0
1213250131,0.81,-1.04,1,0,0
1213298307,-0.51,-1.16,1,0,0
1213312428,2.73,1.4,1,0,0
1213328821,1.64,-1.24,1,0,0
1213507185,-1.16,-1.16,0,1,0
1213546353,1.26,-1.2,1,0,0
1213650033,-1.17,2.34,0,1,0
1213942789,-0.69,-0.75,0,0,1
1213988417,-0.61,0.06,0,1,0
1214209926,0.98,-0.39,1,0,0
1214292740,-0.47,-0.88,1,0,0
1214326381,-0.8,2.31,0,1,0
1214328784,0.24,-1.62,1,0,0
1214389271,-0.73,-0.71,0,0,1
1214398547,-0.7,-0.71,0,0,1
1214399117,-0.9,-0.81,0,0,1
1214489795,1.05,2.17,0,1,0
1214523968,1.0,0.78,1,0,0
1214573126,1.21,-1.2,1,0,0
1214663236,-0.91,-0.82,0,1,0
1214762622,0.07,1.9,0,1,0
1214877876,-0.66,-1.56,1,0,0
1214936586,-1.12,-1.06,0,1,0
1215111928,-1.45,-1.21,0,0,1
1215171293,2.59,2.22,1,0,0
1215183365,-1.81,0.96,0,1,0
1215212252,-0.49,-0.23,0,1,0
1215251296,-0.03,-0.35,1,0,0
1215274856,-0.71,-0.97,1,0,0
1215333342,-1.1,-1.05,1,0,0
1215426410,-0.54,-0.46,0,1,0
1215506162,-0.28,-0.88,1,0,0
1215542461,-0.49,0.09,0,1,0
1215614075,-0.79,-0.78,0,0,1
1215668462,-0.82,-0.97,1,0,0
1215701963,-0.89,-0.9,0,1,0
1215846176,1.27,1.27,0,1,0
1215900487,-0.19,-0.21,0,0,1
1215906422,-0.4,-0.4,0,0,1
1216137800,-0.47,-0.47,0,0,1
1216175230,0.3,-0.77,1,0,0
1216302313,-0.17,-1.37,1,0,0
1216329786,-1.26,0.27,0,1,0
1216363059,-0.76,-0.75,0,0,1
1216416360,-0.22,-0.77,1,0,0
1216447080,0.25,0.25,0,1,0
1216519211,-0.79,-0.81,0,0,1
1216663906,-1.04,-0.68,0,0,1
1216685981,-0.66,-0.68,0,0,1
1216738872,-0.65,-0.74,1,0,0
1216785162,2.41,2.5,0,0,1
1216964116,0.21,1.06,0,1,0
1216993452,-0.41,1.02,0,1,0
1217019677,2.94,1.51,1,0,0
1217190003,-1.88,1.75,0,1,0
1217208000,1.35,-1.34,1,0,0
1217219905,-0.72,-1.22,1,0,0
1217258236,-0.5,-0.47,0,0,1
1217262529,0.96,0.71,0,0,1
1217291929,0.34,-0.03,1,0,0
1217398397,-1.03,-0.39,0,1,0
1217518060,-0.53,-0.46,0,0,1
1217615011,0.48,1.16,0,1,0
1217645506,0.61,0.37,0,0,1
1217671034,0.44,0.18,1,0,0
1217698629,-0.82,-0.8,0,0,1
1217824880,-0.63,1.66,0,1,0
1217829647,-1.24,-1.11,0,0,1
1217886931,-1.42,1.85,0,1,0
1217900829,0.4,-0.03,1,0,0
1217950144,-0.04,0.14,0,0,1
1217958811,1.11,0.73,0,0,1
1217991702,-1.58,2.48,0,1,0
1218044788,1.06,0.84,0,0,1
1218146338,1.25,-0.1,1,0,0
1218155677,1.7,-0.42,1,0,0
1218311626,-1.24,-0.58,0,1,0
1218386548,-1.01,-0.95,0,0,1
1218411295,0.49,1.02,0,1,0
1218598988,1.91,2.02,0,1,0
1218695867,-1.35,2.42,0,1,0
1218931850,-0.82,-0.88,1,0,0
1219052724,1.13,-0.64,1,0,0
1219157793,0.78,-0.46,1,0,0
1219284883,0.31,-0.52,1,0,0
1219313652,-1.33,1.79,0,1,0
1219452401,0.3,0.3,0,1,0
1219458159,1.52,1.52,1,0,0
1219491311,-0.78,-0.71,0,0,1
1219505119,2.41,0.52,1,0,0
1219531457,1.41,-0.48,1,0,0
1219555502,0.82,-1.39,0,0,1
1219635778,-0.53,-0.51,0,0,1
1219635881,-0.01,0.41,0,1,0
1219664692,-0.3,-0.64,1,0,0
1219681261,-1.39,0.98,0,1,0
1219704164,1.36,-1.06,1,0,0
1219737101,-1.27,1.38,0,1,0
1219767839,0.18,0.85,0,0,1
1219933888,0.61,-0.93,1,0,0
1220115146,-0.64,-0.66,0,0,1
1220144614,-0.47,0.91,0,1,0
1220373859,-0.55,-0.59,0,0,1
1220374653,-0.81,2.5,0,1,0
1220397342,1.94,1.6,0,0,1
1220560557,-0.11,1.04,0,1,0
1220576760,-0.82,-0.84,0,0,1
1220582849,-0.78,0.83,0,1,0
1220595683,-0.3,-0.16,0,0,1
1220759070,-0.82,-0.81,0,0,1
1220774187,-0.3,-0.03,0,1,0
1220888562,-0.86,-0.85,0,0,1
1220923380,1.05,-0.38,0,0,1
1220964972,1.03,-1.52,1,0,0
1221050405,1.62,-0.32,1,0,0
1221059187,-0.99,-1.02,0,0,1
1221082261,-0.45,2.23,0,1,0
1221182004,-0.71,-0.77,0,0,1
1221337616,-0.95,-1.6,1,0,0
1221680112,-0.36,-0.65,1,0,0
1221778360,-0.32,2.09,0,1,0
1221893879,-1.04,-1.05,0,0,1
1221911761,-0.18,0.22,0,1,0
1221917460,-0.84,-0.84,0,0,1
1221995124,-0.81,-0.85,0,0,1
1222244966,-0.25,0.39,0,1,0
1222265181,-0.44,0.44,0,1,0
1222328167,-0.46,-0.71,0,0,1
1222544316,-1.3,-0.36,0,1,0
1222649234,2.52,2.98,0,1,0
1222675264,-0.13,-1.45,1,0,0
1222683882,1.39,-1.62,1,0,0
1222804162,0.75,0.39,1,0,0
1222870224,-0.78,-0.78,0,0,1
1222897858,-0.8,-0.85,0,0,1
1222927148,-0.82,2.12,0,1,0
1223019185,-0.75,-0.75,0,0,1
1223153915,3.08,-0.38,1,0,0
1223168431,2.02,2.08,1,0,0
1223256249,0.3,0.26,0,0,1
1223280839,0.88,0.05,1,0,0
1223429731,1.82,-0.93,1,0,0
1223514331,-0.73,-0.71,0,0,1
1223679493,-0.38,-1.76,1,0,0
1223899477,0.93,1.96,0,1,0
1223931648,0.38,-0.44,1,0,0
1223940724,-0.95,-0.91,0,0,1
1223995396,-0.12,1.5,0,1,0
1224041940,1.74,-0.17,1,0,0
1224483371,-0.88,-0.86,0,0,1
1224600442,0.06,1.01,0,1,0
1224714333,-0.97,-0.97,0,0,1
1224725452,-1.06,-0.77,0,0,1
1224745696,-0.77,-0.74,0,0,1
1224771179,-0.47,-0.38,0,1,0
1224788226,-0.76,-0.77,0,0,1
1224923489,-1.68,-1.37,0,1,0
1225052712,-0.81,-0.71,0,1,0
1225112847,-1.2,-0.36,0,1,0
1225126850,-0.37,-0.62,0,0,1
1225128774,-0.61,-0.66,0,0,1
1225130645,-0.73,-0.31,1,0,0
1225149870,-0.37,-0.68,1,0,0
1225154920,-0.82,-0.7,0,0,1
1225570580,-0.86,0.74,0,1,0
1225571295,1.64,2.91,0,1,0
1225572161,0.2,1.21,0,1,0
1225594202,-0.53,0.85,0,1,0
1225668602,2.45,1.09,1,0,0
1225712256,-0.82,-0.85,0,0,1
1225719319,-1.61,2.17,0,1,0
1225741854,-0.58,-0.68,0,0,1
1225830645,-0.4,-0.53,0,1,0
1225911021,0.2,-1.05,1,0,0
1225912294,-0.62,-0.29,0,1,0
1225920511,0.73,-1.27,1,0,0
1225942854,1.03,0.53,1,0,0
1225967841,-1.11,-0.78,0,1,0
1225989603,-1.18,-1.02,0,1,0
1226149481,2.0,2.62,0,1,0
1226393160,-0.81,2.52,0,1,0
1226404600,-0.84,-0.8,0,0,1
1226575296,0.01,0.81,0,1,0
1226688534,-0.98,0.63,0,1,0
1226959107,1.06,-0.68,1,0,0
1227009434,-0.91,-0.15,0,1,0
1227012056,-0.78,-0.76,0,0,1
1227021564,-0.88,-0.9,0,0,1
1227120195,-0.5,1.98,0,1,0
1227389443,-1.52,-1.27,0,1,0
1227567691,0.26,0.38,0,0,1
1227698543,-0.72,-0.57,0,0,1
1227730837,-1.71,-1.56,0,0,1
1227852316,-1.7,1.28,0,1,0
1227862142,-0.98,2.33,0,1,0
1227950913,-1.1,1.76,0,1,0
1227950943,-0.82,0.13,0,1,0
1228050684,-0.93,-0.94,0,0,1
1228171229,2.2,2.52,0,1,0
1228199720,-0.85,-0.95,1,0,0
1228509761,-0.84,-0.75,0,1,0
1228585552,0.45,2.47,0,1,0
1228629132,0.14,0.61,0,1,0
1228667853,-0.98,-0.91,0,1,0
1228726993,2.92,-0.77,1,0,0
1228776830,-0.41,-1.05,1,0,0
1228811870,0.23,0.5,0,1,0
1228851237,0.29,-0.48,1,0,0
1228890838,-0.49,-0.52,0,0,1
1229057609,-0.92,-1.51,1,0,0
1229126981,-1.28,-1.3,0,0,1
1229168046,-1.34,-1.28,0,0,1
1229210157,-0.61,-0.82,0,1,0
1229271370,-0.03,1.36,0,1,0
1229336356,0.27,-1.76,1,0,0
1229464450,-0.66,-0.82,1,0,0
1229467508,-1.72,-1.45,0,1,0
1229622983,-0.43,0.5,0,1,0
1229691642,-1.09,-0.95,0,0,1
1229738846,-1.04,0.1,0,1,0
1230006691,-0.79,-0.82,0,0,1
1230081540,0.97,-1.13,1,0,0
1230125773,-0.19,-0.19,0,1,0
1230153708,-1.42,-1.66,0,0,1
1230197111,2.5,-1.14,1,0,0
1230759970,0.46,0.23,1,0,0
1230974538,1.02,1.02,1,0,0
1230977785,-0.5,-0.65,1,0,0
1231016355,1.59,0.97,1,0,0
1231034125,1.3,0.3,1,0,0
1231055741,1.78,1.24,0,0,1
1231143840,-0.82,-0.62,0,1,0
1231198852,0.08,2.06,0,1,0
1231317077,-1.27,0.87,0,1,0
1231342409,-0.94,-0.9,0,0,1
1231450406,-1.64,1.33,0,1,0
1231454730,-1.04,-1.05,0,0,1
1231568330,-0.29,1.8,0,1,0
1231602466,-0.14,1.12,0,1,0
1231742625,-0.82,-0.87,1,0,0
1231864881,-1.12,1.34,0,1,0
1231884822,-0.16,0.53,0,1,0
1232071881,0.24,1.83,0,1,0
1232121135,1.2,0.82,1,0,0
1232229535,0.62,2.12,0,1,0
1232281536,1.93,0.36,1,0,0
1232283379,-1.52,-0.66,0,1,0
1232335683,-0.95,0.91,0,1,0
1232352805,-0.69,0.52,0,1,0
1232365847,-1.48,1.16,0,1,0
1232411224,-0.82,-0.86,0,0,1
1232424643,-0.9,-1.17,1,0,0
1232430093,1.73,-0.9,1,0,0
1232644370,-0.51,0.29,0,1,0
1232681799,-1.61,0.18,0,1,0
1232856621,-0.34,-0.13,0,1,0
1232880904,-0.27,-0.22,0,0,1
1232902782,0.23,0.14,0,0,1
1232979333,-0.75,-0.81,0,0,1
1233015553,-0.82,1.04,0,1,0
1233064332,-0.66,-0.71,1,0,0
1233097462,0.18,0.1,0,0,1
1233119177,2.62,2.72,0,0,1
1233145244,-0.12,-0.25,0,0,1
1233172583,-0.82,-0.75,0,0,1
1233176122,-0.05,1.34,0,1,0
1233353148,0.11,-1.43,1,0,0
1233422560,-0.4,-0.77,1,0,0
1233436275,0.57,0.62,0,0,1
1233452652,-1.21,-0.64,0,1,0
1233498238,-0.89,-0.68,0,1,0
1233499180,1.2,1.55,0,1,0
1233559046,-0.13,2.16,0,1,0
1233652579,-0.88,-0.82,0,0,1
1233659541,-0.76,-0.8,1,0,0
1233798389,-1.36,-0.36,0,1,0
1233804644,-1.55,-0.96,0,1,0
1233819197,0.22,-0.52,1,0,0
1233856910,-1.12,-1.2,1,0,0
1233902208,0.71,1.2,0,1,0
1233913138,-0.16,-0.35,1,0,0
1233951290,-1.73,0.25,0,1,0
1233953546,0.02,1.15,0,1,0
1234005061,-0.58,-0.61,0,0,1
1234087467,0.98,-1.56,1,0,0
1234165041,0.62,0.87,0,1,0
1234284627,1.31,1.83,0,0,1
1234529749,-0.81,-0.84,0,0,1
1234590593,-0.25,2.03,0,1,0
1234634424,0.1,0.19,0,0,1
1234715253,0.32,0.14,0,0,1
1234764934,-0.3,-0.14,1,0,0
1234794851,-1.62,-1.65,0,0,1
1234846677,0.31,-0.66,1,0,0
1234848042,-0.59,-0.57,0,1,0
1234881104,-0.74,0.49,0,1,0
1234913681,-0.85,-0.74,0,0,1
1234954358,-0.19,-0.17,0,0,1
1235042178,2.59,0.58,1,0,0
1235129660,-0.2,1.73,0,1,0
1235146444,-0.73,-0.72,0,0,1
1235233305,-0.82,-0.89,1,0,0
1235307529,-0.38,-0.41,1,0,0
1235441758,-1.09,-0.77,0,0,1
1235491990,-0.44,0.21,0,1,0
1235506859,-0.66,-0.54,0,0,1
1235588008,-0.77,-0.77,1,0,0
1235651330,-1.05,1.54,0,1,0
1235767665,-0.76,-0.59,0,1,0
1235782726,0.03,1.34,0,1,0
1235804557,-1.38,-0.4,0,1,0
1235842551,1.42,-1.11,1,0,0
1235938254,1.58,-1.02,1,0,0
1235956698,-0.39,-0.38,0,0,1
1236022892,2.75,2.2,1,0,0
1236090007,-0.73,-0.69,0,1,0
1236119616,0.87,0.51,1,0,0
1236211627,0.48,-1.8,1,0,0
1236236469,0.22,1.81,0,1,0
1236304747,0.6,-1.07,1,0,0
1236352183,2.47,0.48,1,0,0
1236393507,1.97,1.79,0,0,1
1236469023,-0.11,-0.23,1,0,0
1236673938,1.69,1.01,1,0,0
1236711396,0.17,0.59,0,1,0
1236728570,2.75,1.12,1,0,0
1236922894,-0.5,-0.52,0,0,1
1237200324,-0.89,-0.85,0,0,1
1237430557,-1.56,0.38,0,1,0
1237455882,-0.82,-0.79,0,0,1
1237648611,0.67,0.61,0,0,1
1237652354,0.29,0.1,0,0,1
1237704368,-0.9,-0.91,0,0,1
1237777695,0.99,1.91,0,1,0
1237843407,-0.84,-0.88,0,0,1
1237957054,1.59,0.54,1,0,0
1237981584,-1.83,-1.66,0,1,0
1238078781,0.08,0.11,1,0,0
1238087337,2.28,1.16,1,0,0
1238149833,1.47,-0.89,1,0,0
1238187181,1.3,-1.42,1,0,0
1238302415,-0.59,-0.56,0,1,0
1238343350,-0.42,1.3,0,1,0
1238418825,0.77,2.27,0,1,0
1238462488,0.76,0.1,1,0,0
1238499826,-0.95,-1.24,1,0,0
1238529878,-0.9,-0.89,0,0,1
1238821736,1.59,2.78,0,1,0
1238948889,2.28,-0.93,1,0,0
1238967683,-0.72,-0.78,1,0,0
1238983504,-0.09,-0.84,1,0,0
1239107982,-1.3,-1.3,0,0,1
1239266058,-0.79,-0.85,1,0,0
1239509672,0.06,-0.81,1,0,0
1239615616,-0.15,-0.65,0,0,1
1239655782,-0.64,-0.74,1,0,0
1239727695,-0.6,-0.63,0,1,0
1239817655,-0.69,-0.68,0,0,1
1239874865,-1.16,-1.05,0,0,1
1240067856,-0.75,-0.8,1,0,0
1240106122,2.31,0.14,1,0,0
1240127715,0.97,-0.31,1,0,0
1240295239,1.23,-0.17,1,0,0
1240331463,-0.62,-1.02,1,0,0
1240492121,-0.77,-0.77,0,0,1
1240495815,-0.24,-1.44,1,0,0
1240688673,-0.65,-0.89,1,0,0
1240762051,0.89,-1.38,1,0,0
1240803814,-1.1,-1.02,0,0,1
1240857523,1.2,1.3,0,0,1
1240929940,1.05,-0.29,1,0,0
1240975933,0.82,-0.06,1,0,0
1241000851,-0.34,-0.44,0,0,1
1241290696,-0.71,-0.72,0,0,1
1241524094,-0.31,-0.99,1,0,0
1241613791,0.06,0.01,0,1,0
1241659534,0.6,1.91,0,1,0
1241705901,-0.87,-0.91,0,0,1
1241709308,-0.03,-0.45,1,0,0
1241871515,-0.86,-0.89,0,0,1
1241982243,-0.79,-0.67,0,1,0
1242130379,-0.87,2.05,0,1,0
1242155425,-0.62,2.91,0,1,0
