id,resp_a_reward,resp_b_reward,winner
6add1791166843d998b6d4c623f8a4c0,-0.5,-0.5,2
c827529a6d5e4ba6bda245d5ac1d3f06,-0.77,-0.76,1
ce74bc0892b64432b35addc3b0207f4f,-0.52,-0.29,0
322b90042c0d42b187d078603e5d9f07,-0.73,-0.69,1
fb351e2b08024fbdb46b3a11234ce270,-0.78,-0.85,2
2ea9567aec04443caa4bdebf90eb87e6,-0.34,-1.16,0
8bf2bb5a5b224fb886713900c04f7a0c,-0.47,-0.54,2
a0800743d6cd48a299e69b37e280d18f,-0.32,-0.18,1
3c2f23fe17bd414db8b612a4b9cbf8ee,-0.43,-0.19,1
3c0575002aab4455b5b83ae5ebb84902,-1.01,-1.12,0
7e525afa42d14455854ff09032f8a8e2,-0.38,-0.47,0
a30f5da4e3924d1e8d56450667f265e6,-0.45,-0.62,0
897040bd8cb144c7949d40478ac78d34,-0.45,-0.45,2
d65fbd86d92441059d64e79071b5aaf3,-1.02,-1.22,0
2e6934e0a8b1496d85645f9fb77f49e2,-0.82,-1.16,0
7513ea89eafb49a5bdbf3f923936e347,-0.1,-0.94,0
1c70825a30594ffe81149e807a18c2e7,-0.5,-0.41,0
31f9e468ffe44890ba85247ee88ce1ee,-0.5,-0.55,1
5b8db8edb1f649eebb83f2f7496fc391,-0.8,-0.75,1
bb67f30dfcdd4a5b9404c6f829626197,-0.51,-0.49,2
7cfb2813601143d89223638c3224a482,-0.88,-0.37,1
29eda6f18cfc4f079558324271bf9c9a,-0.03,-0.54,0
d359ae746db64b8b98d751b01d4097d6,-0.57,-0.61,0
9c57d2377c904030b32d906cc633b140,-0.25,-0.33,0
2cf4384e034140e0afc406f6e02ac0be,-0.5,-0.49,2
0c9260ad3fc1446ab089206a5b44b6be,-0.66,-0.84,0
92ffdc9bff684514a6e0bedd88aac6ec,-0.41,-0.52,0
3bcbe2ee0a62403ea563273141ba8cc7,-0.86,-0.86,2
667b7a7531ed4e1b988926ae38935a67,-0.94,-0.85,2
c660cf44ee914a1da1be29e6c8614adc,-0.81,-1.0,1
e54cd86ae15f4a6682825c754303d5c8,-1.0,-1.06,2
70003c4e99cd4980adb9b24341074850,-0.39,-0.38,2
7b1160e0e74c42da805fbb215b1407af,-0.6,-0.71,2
c19f3a314ce74183b40bdec3474c5f2e,-0.82,-0.77,2
7e7acb2f66b24c4488b7e05e1ff5b8d8,-1.4,-0.68,2
0ca8cf37044e47d88da94ed769890173,-0.69,-0.71,2
7ab8bf7b4bc242a7a69aef6e7eae422e,-0.81,-0.66,0
4794767936ec4281b7bbada96d3edcd4,-0.74,-0.74,0
59c31d046e3d4658b5c81c09dfd29bf5,-0.88,-0.84,2
4b96e2c59f8047a296921d2287273df0,-1.24,-0.75,1
80743177e192475c8b0da126bddbd0cf,0.27,-0.0,0
412c5eab4a1d4bd094c910e8e8467c4e,-0.97,-1.1,2
6e6be94c17f3441c8e9346b8988cc456,-0.84,-0.85,2
5eaaca161b9b4de48bcc8e47f981e626,-0.82,-0.8,2
ac69598f71c344fe9be2b7de2cda3cc5,-0.91,-0.97,2
1ed494551f534abe81ceb7bf416d72e4,-0.71,-1.14,0
5186801c81ee4b5d88cf8555df7056c4,-0.89,-0.89,1
27208025ee2d49c59ff424936185165f,-0.81,-0.86,2
e8e6e4b19c314de9b9dfe6a8e6d18bf4,-0.29,-0.14,1
eb3f72b8b9b74b569cdfa0094c16cff6,-0.81,-0.69,1
d076d88a37634c659ef0d15413f3ecfa,-0.75,-0.71,2
0e9358e1fdc44459bfcc178a7a28ffdd,-0.87,-0.87,2
f9a22189e831449c8cf31950312a5941,-0.95,-1.52,2
429e12be3e704aea9bfebd78bfd924a7,0.07,-0.16,1
4b3ce015b90e4210840a15d88ecf9fbc,-0.82,-0.82,2
44dc8ed1c0ab4bbc9ab3fffcec506409,-0.88,-0.77,1
03dd928f51cb4ed2ab76659fdec03546,-0.84,-0.86,0
04436e2a93b8444eae7ceab31b29604a,-0.09,-0.28,0
39c56ecaf0344f74b9a837c46d7b6d65,-0.5,-0.68,0
cf06c72d73ce49e49a8f899f050351ad,-0.85,-0.84,2
2ede14e7194747efaca41110b20995b0,-0.81,-0.69,1
1623d04c324840dbaa6780267d7befac,-0.47,-0.53,0
cfb557305fac42ba92a9b6ad282e7766,-0.7,-0.55,1
ae833cbdcb2942d490fbe77c194a4b2b,-0.78,-0.77,2
766abdb3d28449a6ae64f7873ded3c15,-0.87,-0.84,2
f13e1907a8bb4c4fb2e0dbb877290183,-0.39,0.04,1
131ba9ce17ad4fe39c59d0e62e44d9a2,-0.38,-0.32,2
4aec6f0cea514dc8a670d4ee2339a907,-0.87,-0.99,0
096ca62fc7b64c429219efade0dd4e8b,-1.01,-0.8,2
a0cf89b02952493ab649c72be96bd441,-0.5,-0.54,1
63f6217cecb74a1bb2b9bc2b129275db,-0.95,-0.4,1
f91991e106b14ac29f1a3a56826db872,-0.82,-0.82,2
d1262c52b2fc4c798529494935f998c5,-0.88,-0.67,0
b1d029950a4a4f35a0b6c81f43d3f932,-1.02,-0.69,1
90d0c00bed77408d840f3adb7b3a9341,0.57,-0.01,0
bfc4c946a0724ad0957e6036f76e964a,-0.87,-0.87,2
2d576fb6c05e4d228dd61b0939e96e49,-0.86,-0.92,2
a4e3de1fe5ec494799e69e881e0b048c,-0.93,-0.8,1
58eb768aa52448a2800462bb5f741c4a,-0.88,-0.9,2
48291942a6a14480bef3c7ad1a54ed21,-0.91,-0.81,1
b57a76a27f274fffb9058bf039e0c2b7,-0.89,-0.87,2
876b7b5688614a5a958d767122909b96,-0.82,-0.82,0
0dedf35b1c344cf3ae011fb4ff727751,0.65,-1.45,0
9cb778db49f147b989e4dc2deb439a43,-1.03,-0.94,2
3f098e023b4544489aac7a50eb3ad760,-0.75,-0.79,2
33cd2611bc4d40fe9e4ba08b116ae9ef,-0.79,-0.62,1
b8ab341412da46d19b4d751d5f3befb8,-0.09,-0.15,0
3b05c4eeb98440dfb43bb1aa638736b5,-0.11,0.0,0
6a4e34115c5c44a6acd1ca380b376c3b,-0.77,-0.84,2
5a03c311200c4d08baed0d843483c669,-0.56,-0.53,1
67629d76b5de4b26908ded9d4cb64658,-0.45,-0.5,0
b67a0c1d4acb406785e3eb3a395133e6,-0.21,-0.34,0
1ef4d221302c4ab28934802eab1ae0ab,-0.84,-0.12,1
83338ef464294d3a98bede79e44eaee0,-0.59,-0.63,0
0bf9998c56554ed49ab2618398f76698,-0.87,-0.81,2
207942da5fab4364868e678e0cdd381d,-1.2,-0.49,1
45b5a27f1bb844f3aca757082a99b141,-0.64,-0.58,0
96b33a1b00424d31a990e8667a5aec3a,-0.89,-0.86,1
e4ff1cbafa4e4a47809e2e30e1519b1c,-0.3,-0.08,2
5dbe9db901f8489abb36017ea93a2d75,-1.05,-0.85,1
e89fc235b2c54391b94fb415c1f7b7de,-0.13,-0.08,0
c33d7ebe30564f2286e365340131e187,-0.03,-0.48,2
96ac6229beba47fcb06f31712cae5a2a,-0.66,-1.12,0
c96e17980b9043398c8c14cd6b143ebd,-0.88,-0.88,2
094653636efc423a9006532241560102,-0.84,-0.82,1
158067111b5547af888b307ef775fe09,-0.65,-0.76,0
6721c427f58c431284fc4e108505f810,-0.36,-0.34,0
ca446e435df34f9886f4f06d25e91026,-0.24,-0.73,0
a1aa89c275e34741b013448a28eed8a5,-0.72,-0.75,0
aa78e0d937184c0e9fafd87ffefc9ead,-0.54,-0.45,1
56e7cca70a234c6e91c5aaf7aa861e8f,-0.87,-0.84,2
9327c099e82c452eaba7f60d338edaa3,-0.75,-0.74,2
a632607132cf4908883fd262102714c9,-0.48,-0.48,1
a0857d64b4954ea6bd75c2406c3dd32c,-0.48,-0.48,0
53043ee6038f46ea96f65d5c4be6787b,0.11,-0.02,0
e4a1fc8a9462475d95022914cb9f5b03,-0.48,-0.48,1
ad1646755d154e3886bceb0875f0477d,-0.8,-0.84,1
c7aa752f61dc46d093dc86713686f6f3,-0.48,-0.48,2
efa064253a024aac887f60715c3abbb5,-0.48,-0.48,1
afc07d7bc48947bcba10ccc513c6281d,-0.46,-0.68,2
3e923557123341e4b86b68b37665d8f4,-0.55,-0.51,0
3a64ace6e5384d70bae4350d3f403121,-0.99,0.49,1
9e688e8a8d5e47d3ac4461f0a735af0b,-0.82,-0.9,0
bae631ba3a2c4e8e8c7dee87daa43e47,-1.12,-1.09,2
dddcfcd356be415e8bfb5c3f2572e604,-1.12,-0.49,1
4bcae00e6c334fb484392c98090ed606,-0.84,-0.46,2
0e5d467ddc2a4631ab76c72a7f5cd34f,-0.58,-0.45,1
8d95893c4dfd4ef0b0ba75952c8d1a0f,-0.63,0.08,1
d7893b91965d448eb130b473d5a3a882,0.07,-1.43,0
3af3dccf606e47168e5a63423dae8def,-0.57,-0.29,2
9eead65f4c544c8386fa564ae7f8a562,-1.1,-0.38,1
37f38454650245438d21c666ba5f9497,-0.33,-0.57,0
bff6c19daa8d4efea450c61ab7218640,-0.57,-0.29,0
c0ebc1c73fb64bc3ac35dc51df251c09,-0.93,-0.87,0
6f29026582844dc9817916a570b8306e,-0.6,-0.82,0
05551003219349b888d6b7f499af4ec9,-0.88,-0.89,1
799c31277b754372bd89a29efc19e67f,-0.11,-0.88,0
a97f7f5617984fa7af111bad14de04f8,-0.64,-0.82,0
bed4b805c8ab4d8c97b76966bca0cbbf,-0.94,-0.78,1
b8cdf6b72a704d5b876219629e04d379,-1.06,-0.07,1
166307a099a846bf9da98fb6c0e3fb85,-0.42,-0.96,0
c5541b31656b494f9c0126e864d3ec0c,-1.23,-0.03,1
f28529d6354c41e3a7e5ec2736e68660,-0.64,-0.77,0
91be88fa86724aef8e1b35d08bbb146d,-0.9,-0.9,2
14db299e265e442d8de5e949211cc9ad,-0.9,-0.9,2
c44b406b2367428897ddf785c27726e1,-1.5,-1.39,1
4d741ba4f6e048a68caf9458336284e8,-1.27,-1.3,0
843c4d49ba7d495dbcc864e56ea34acf,-0.65,-0.51,0
2356b547f9c64d65abe8e4abae0fab0b,-0.87,-0.65,1
80ab4076fbe94e2e96770dc3c4abbe34,-0.44,-0.39,0
b58af5936ef1464499f37cda74919b1c,-0.9,-0.9,0
ebdf303001844fe4b336cf1c3f31018e,-0.64,-0.61,1
89e8697495224ee093c23f2b64ae803c,-1.05,-0.53,1
9b38f51386924b2b8f3a92c365790da3,-0.25,-0.77,0
a324cb0475b7474597880ce1730fbf31,-0.87,-0.88,1
4f0698ec03ad4751b1cdf4604eb6e2cc,-0.84,-0.89,2
97e45a06fab2412c97501797a09eec1c,-0.89,-0.85,2
3282ce7e345c464d814780ec8e86b293,-0.87,-0.88,2
8c64fa59ea124094ace36446936df42e,-0.89,-0.87,2
64aaac0b745a48d59ac4e12f7151267f,-0.89,-0.88,2
b7c9f5eb4f564fc09ffe30c9d98f73bf,-0.86,-0.88,2
2d1e071318bd4a69b78b2ed54a014d62,-0.89,-0.87,2
ca9dcd8d906841b181c003c40c8ecb26,-0.89,-0.88,2
ccd062bb08d44aab89375520c800a921,-0.85,-0.87,2
ce4e6afd661045dc8f6f150d3f4c6a5d,-0.87,-0.89,2
a9cfd182ed0348e0b37058e844452d93,-0.89,-0.89,2
b2ea7bf50c27439daeb8f6f1b03a3633,-0.75,-0.08,1
b2b2bcb67b904fcd8c818a048c76cdb7,-0.03,0.04,0
62c40ccae21d4a9f871be722ea9ff0df,-0.61,-0.63,1
80b2afb8cbcd4e6abafc3f1a21ae69a1,-0.54,-0.89,0
34295d5b50de4dab9e43c56bdb1cd2a3,0.52,0.11,0
7e428d4e8b744055851a7a34bb3cc66c,-0.32,-1.02,0
b7f36fc0f64548deb5bdfdfe5eaaa0fb,-0.89,-0.86,1
e0d0ab874cc34832b1ca20be6f0e533f,-0.61,-0.26,0
687b6a91864449d2accd1e6ce3b0d69c,-0.85,-0.8,1
dd6e7ee3f85e41c3b894b9f32f07f727,-0.57,-0.61,0
e52a90fa86ae4249a51305540214acb9,-0.72,-0.84,2
8cfe4a43b8d24b30a7889ddab265b7be,-0.89,-0.89,2
7ce7dd17dca647c1b51b377bce5cec27,-0.74,-0.61,1
ba0cbba8fea643328b41d922e0f6c8df,-0.91,-0.82,1
630bd26c43334edc94c7a1f48d40aabd,-0.04,-0.49,1
4e711f580f004e17a058de7938583280,-0.69,-0.43,1
6934377b27e34cedb5cc22e9509463fa,-0.44,-0.47,1
207da48ef602429f9d656370ccd543c1,-0.03,-0.6,0
5f3d5f07b9f34eb5bb80c85ba6f3d7d3,-0.43,-0.61,0
36c42c8483b9434f9c30c27f48152ebc,-0.95,-0.95,2
2cb4b680ec33483ca1d4c0760e5e5a18,-0.84,-0.84,0
85469040ae2e461a949b119f30ad3cdb,-1.01,-1.05,1
fbbd8295b8ca46119893eb4680f47d1a,-1.01,-0.99,0
017bad0507554fe6ba0f0fa0790bf05f,-0.94,-0.9,2
214a680e459e46a0a7f2dab6eb3c1adc,0.1,-0.32,0
77d323cc005a4501ba382a5b41be4781,-0.08,-0.08,1
839425c1e0524b85b1c780961febd70d,0.03,0.03,0
a8f7788aa1924810bb0d7c81f0006596,-0.84,-0.86,2
5444c0a4633242ff8edfb9b43ad39115,-0.84,-0.86,2
8f74b41860734a9b8e68569da1a0ee3d,-0.71,-0.61,1
139b1558b496451f80a1f8a08dc03e6d,-0.92,-0.92,0
e811ab8e77734dc7aebc7a8e9684af74,-0.88,-1.02,2
3fbff97941534644ae9e586cadc8ed12,-0.61,-0.2,2
6764f2bf0606446ba9ed14ed0379eb2c,-0.32,-0.71,0
c269d37f68cb4b1b9894ce1416cc2bd5,-0.82,-0.57,1
2fddb588132d4058babf61070913bff4,-0.64,-0.64,2
3c76b70d1b0c43f5a7752d5512062151,-1.09,-0.71,1
9fd5821e44b24db18f2d93855ac6086a,-0.23,-0.23,1
f4fd8008addf49aa9e57d1f0dc52d9f3,0.07,-0.71,0
89f7c85e10714f13aad3554d8d421850,-0.95,-1.42,0
8d2595ab65bf4993acc206e1f0239e2c,-0.28,-1.01,0
ed74ff7523dc47ef9b2b20482bf25078,-0.36,-0.44,2
305f228376eb4ed7823966ef3b5d8af9,-0.82,-1.38,0
05eea8e8c61147a58d750b7f60ab2445,-1.44,-0.8,1
3b09f3614ea94a95995c88978133c26f,-1.44,-0.69,1
496ef030e60c4908bc1a85b3e9c8e847,-1.44,-1.44,2
e105849e5cfd443c8306065801c31d6b,-0.46,-1.43,0
17068d498b074160bbc7b3ed2663a84c,0.01,-1.35,0
8eee7ebfbbcc48b8857c53ae1fec94ed,-1.41,-1.45,2
2699e95d298a41b5b75264c020573409,-1.44,-1.43,2
dc7271a48ed740b393f96b8eeb96cee3,-0.49,-0.51,0
88e9742c021b4cd581d60bda2a39ac0c,-0.82,-0.86,2
1ea8b1f085164464847da66b199c4372,-1.32,-1.69,0
965a220c7a39446d8f1e4dc98cef27b7,-0.53,-0.48,0
077263031c5e4bde82d8ec3dc4715301,-0.81,-0.81,2
d60aafdb07d24529ae1b06cc76bef6e2,-0.61,-0.45,1
0c6bfdc7fd3d4196a72336e9baca53f9,-0.8,-0.39,2
0dc56eb2858242099b329bd9674c439e,-0.42,-0.46,2
0dc56eb2858242099b329bd9674c439e,-0.42,-0.46,2
37cf0626e8b0435599b9a61e823c65cf,-0.7,-0.74,0
b20845c1ced340f1a67a18a4a1a43353,-0.5,-1.04,0
0d3ae5c311d1427399a1faf0a2192fdb,-0.38,-0.66,2
bd78bf28f506462bb3c53aaedffb9237,-0.33,-0.38,1
082557a99dfc42e8908681f88117c331,-0.05,-0.14,2
65cc716b445049c3ac068b09ce646aa9,-0.77,-0.95,0
cb604cd76ee64fafa2edda4e91e434eb,-0.69,-0.71,1
5488e57aba464638b88fc1d034546d16,-0.79,-0.43,1
690e16bbc62a4d9884c4cd1fd1b67d39,0.71,-0.77,0
1a39448f27bd40f8aa3f73cae7cedd8b,-1.14,-0.46,1
e099ca2e8c4446648543e3c5a4c4dc28,-0.82,-0.79,0
307a3d8e18874901bb3ef4c56fc830a7,-0.04,-0.5,0
112341c89d50439384ef1f36970cd3c4,-1.26,-0.77,2
14c300be15544d67b42a4045306d3f88,1.27,-1.4,0
89f85521e94f48619dab789a94899466,-1.28,-0.97,0
668112011667404a961f503c2a9d87f7,-0.82,-0.69,2
128627ca256e42b598795239ad8f2159,-0.54,-0.66,2
d7e60237838049aba05abf72c17b257c,-0.63,-0.78,0
f55d5062e5c54c6cb567051548eb5d1d,-0.89,-0.81,1
b5abb584e8264fd39f2b6b6f26df8f35,-0.86,-0.5,1
95de6f7466524ac092b6b9c06c55ec60,-0.48,-0.51,2
e83a348679ab4734976cf16a9742a134,-1.07,-1.1,2
db27158b86b84679a056ca07757f3b50,-0.78,-0.84,2
f0e2efee46094c7c88bba2c75e2891f4,-0.01,0.14,1
d3c3cd397ca94981b1ece2ddd1d9e786,-1.46,-0.88,1
09412161b9c8459fb2bd991f000e002b,-0.87,-0.84,1
ad2ba6d043b44039957d59fb0a53fc7a,-0.93,-0.97,0
8935f4ba865e44d99aa5a4e66fb82610,-1.04,-0.67,1
221688367b174511b3826c0103809c56,-1.26,-1.01,1
62c7ca7ba1c547a9b339c9dcc772e3ac,-0.41,-0.81,0
91db77f04ffa4e118c099f43c069bec2,-0.32,0.07,1
44e606a01e384ada98c23bfb5daa1361,-0.34,-0.4,0
793abd664c6245c2aea7b00e200bdea3,-0.44,-0.25,0
4f829908b39d4ccf8e3ab2c75bc4ab49,-1.35,-0.02,1
5a79a84c5efd4595b936ab2037b95e25,-0.67,-0.67,1
1a83f07a67a74746b627ad32b46a33ad,-0.5,-0.95,0
fea70223a2164847bd909f20afe53096,-0.79,-0.85,2
ebb48eaa107f4c7ea006a8e5866f0b87,-0.02,-0.15,2
18fceeddc3944de59b1528d3510914fe,-0.94,-0.93,2
6fdf0328dd7649bd802a4a1dcf4f7c66,-0.93,-0.88,0
525f33cdce1642b895b5804a47904d13,-0.68,-0.68,1
ee72a74a47d94b42a9f3ddc7ff48fef3,-0.59,-0.66,1
17fbe3db7889461e9942348ecbd6baca,-0.87,-0.77,1
ac5bee492f974aae8ea8f193605ce950,-0.85,-0.61,2
3cc29cd12aba480e8a334141628f02bc,-0.33,-0.77,2
f73e1c808bb54eda91ae7b92b0bffd34,-0.72,-0.28,2
a5a84b4d956c4e708434ab93bd666797,0.18,0.16,1
83536551b52d4dd2ae302c7bd3a34c47,-0.9,-0.93,2
6f427fe80fd64dda962d4b19660325bf,-0.61,-0.85,0
f4a556ff4f484a989b8cb3fe67c4d643,-0.93,-0.94,0
449b72b016df4e6da8503816b20095a9,-0.89,-0.93,1
961766039077402383261ed79ced001b,-0.91,-0.95,0
1b060a261aef4d7dbd52bdf7408ec05e,-0.89,-0.87,2
1ded0cfd7dec4032845e5cd9f8d31ee0,-0.9,-0.89,2
a81e04a0a02d4735b78f05a83e93a4ce,-0.89,-0.91,2
fa22afe6af9a466eb45ed5e38bd383f4,0.61,-0.05,0
63998d11e7ff41dfbd0e5b3aae431e46,-0.4,-0.36,0
57e41657c503452a8afa159f0fc7a3ed,-0.47,-0.54,2
943ad848a8b2492eaf254b76e9f4052a,-0.49,-0.37,1
bb73b7a24a5341329df8e971956624c7,-1.23,-0.54,1
ac65660a72724245bb6d63a8a09c2516,-0.74,-1.2,0
190ffd85f0a1425b90c5da2cc9f7b6a9,-0.03,-0.02,0
e9854959280e4c43a5dd5dda62680465,-0.35,-0.13,0
4a91d3b34ff64995ae2304af9ef0f82e,-0.56,-0.79,2
d079831d0e9545c49dfabd54ab43ccaf,0.11,-0.15,0
c3b3462acbfe40ab9dcf469f9cd014ad,-0.19,-0.05,1
088ebc766c064f0b9412f7429ee64f9d,-1.26,-1.23,2
a34e6ae78b49451cb78304f28b704b1d,-0.42,-0.7,0
aee591bcad2446539ddb562fb4aefaf8,-0.7,-0.54,1
0dc188e425d84d81b302aeb1d4cfb60a,-0.9,-0.8,2
613a26fae0a141daae7b893f9e19a37a,-0.61,-1.08,2
3cf40b84a0554ceeb1501764b5824762,0.17,0.01,1
ebd1de8fead24d9a8c419da2405bf671,-0.5,-0.47,0
27c9bd9b0b2a41129ae665040ef3bc70,-0.8,-0.79,2
a30cf1db4f2e455fb3f617eea015c456,-0.85,-0.81,1
edb3780129da4160a506dda9810e2019,-0.82,-0.84,2
b6f8d8d4df344619aa9ed6e2ac8abcd8,-0.82,-0.82,1
7879f1c96f1146e68092488bd02a16d3,-0.52,-0.52,1
1d5ce7b506d34b2590442578d941c5a0,-0.71,-0.71,0
e0e9bd092f9b40afb09ab985bac01f95,-0.66,-0.79,0
e89333b83c46472d9e3149c23ac3a33b,-0.77,-0.77,2
4ecc2a70851649ed9d4b6db5dbacc1fc,-0.75,-0.8,2
7c842820922442629ca557829d09868c,-0.81,-0.78,2
ad2ac24399964fcf93a2ef50f08c7872,-0.79,-0.79,2
718bd3cc368947ddbbd3b309b6dd3bb1,-0.78,-0.81,2
7ffd63c605f04bb5828381d83c7f592e,-0.66,-0.33,1
a978809e1d094b71a139f8b3c2768a4b,-0.77,-0.76,1
f7d69f58c469468e8e5d289e5ad3a672,-1.18,0.92,1
a94a2bfb73cd4988990976d264801e75,0.65,-0.04,0
e7af5e0546a94ad1945c617d025254eb,-0.39,-0.79,0
e15b236cca83406d98f5579be8309fe1,-0.54,-0.53,0
7378619e32224452b868c34f8ddb3794,-0.95,-0.57,1
a14260ddaa894eae8c82a8d15d809ce5,-0.79,-0.77,1
c348240834e54845b697650ef5000da9,0.31,1.05,1
e5df969a3ab24f9da4bd0eb7ec9074e4,-0.01,-0.78,0
74646e4808c24d79bd60ef02add4e0eb,-0.79,-0.77,0
216fefaa86814a8b9dc0a400e5d1f3bb,-0.66,-0.79,0
f6837b448a0c462a86500d01564b1cc5,-0.15,-0.03,0
df2784e5806f472caf56656591e7e483,-0.91,-0.99,2
9003226b13a6407da62d988ce2512217,-0.56,-0.61,2
de6284e09424404791366cce8f58c81c,-0.57,-0.66,0
82849e962d804dcd91b2b96bdf4fd876,-0.9,-0.9,0
693bb7aec03f4a85997548f2fff31d8f,-0.57,-0.84,0
626fcb4e18854f10a9f66079b8a3366c,-1.16,-1.3,2
15ee7b7f8128439cb6f898814a326a89,-0.98,-0.73,1
33818333c04647aea099652004668842,-0.71,-0.47,2
dc65f53ccc1e4a43a4c61dafcd69209f,-1.1,-0.9,1
39c783c45fde4dedb14e6d7c7d5c9835,-0.78,-0.82,0
fa0868965ee541038a1f652febfb3206,-0.71,-0.76,2
abd9ef1d58264395bfbc40a6099ee5d4,-0.78,-0.7,2
159b311395104fc6a88ddfd3fd2dae20,-0.68,-0.68,2
b2ea396a9e3b461280e3caff7b48b5f0,-0.77,-0.71,1
fa4167b8c853429ba59895a9ea3bbcd8,-0.59,-0.79,2
f998530cb3c649d3b20e7816de6efd57,-0.84,-0.88,2
d8e15a2b3b3740e282b92e5440c62d99,-0.34,-0.25,2
c923b5a969bf40b8bccccadebf86011e,-0.87,-0.84,2
6ffa970e3d804617920081e357cdff89,-0.71,-0.69,0
9787137b378f471691c5b88748bb057b,-0.28,-0.93,1
66a63fb137cc4edaae52987d35a2b063,-1.03,-0.77,2
0c73ec1ec2b048f08c527f69b6b8cd51,-0.88,-0.21,1
c60e3fdbc2f74f1980af725ab56126a6,-0.16,-0.73,0
e4bd646a354640349977eb1c506c8c77,-1.39,-1.08,1
c541d3dfba9e4ce5acb7bf22cb26564f,-0.38,-0.46,1
25acf5aa33404805bbbe83a44749e1e9,-0.55,-0.76,0
c956457a44b6450cafffadbba4a7f3c4,-0.49,-0.44,2
5251e510b4074f898b06d464c0eadce3,-0.85,-0.84,2
4efe80602fb94ba59dc48a3cc66bda84,-0.72,-0.72,2
081c47a2715440a389b0a56feba018e6,-0.43,-0.55,1
70f87d1e8b02422cacfbea506e2d8202,-0.41,-0.43,0
638b5ab92e854cfbad4b2bc86df8c8f2,-0.47,-0.49,2
33a64ea698b24fd0a73837983bbcbfa0,-0.72,-0.66,2
bc40a323ce1e4037a4f8f6067bfe207a,-0.9,-0.9,1
d703a4a942bf44029ddeef710f4a8f1f,-0.0,-1.36,0
e06dc3872edf40b181345595c3f34f1a,-0.68,-0.61,0
d62d28aaa33d457fb16f231424f8ef10,-0.96,-1.06,0
e579984b09814396a6b8631127498544,-0.93,-0.92,1
ab8b5629e19c4cda9ab4a70e640f87f3,-1.02,-1.05,0
839c62d2200040a180a94a7fcee96026,-0.82,-0.87,0
1d4660418e3d4da4bb8b1faa24f9b28f,-1.04,-0.79,1
7cf96677f25b4db8b44feadba7a5ed94,-0.66,-0.67,1
f25af1fbb02344fbadea7924d29d4278,-0.82,-0.82,0
4d73449e647b4bacafadb87f065e9c2d,-1.05,-0.93,2
afdbce3425614f51af897a7e09c45682,-0.01,-1.61,0
76ba8b63bede494f8b5a6b6ff702c195,-1.01,-0.33,2
b9f0de322d684fb9a9f47982830dc5d7,-0.9,-0.95,2
4ac5c8bd5f074c66bac1c8d6405c234a,-0.45,-0.15,2
d71a1e01d8f14b489c1d469719f2c458,-1.06,-1.06,0
ab7e17587c7e43dfaa447ef33c4e072e,-0.81,-0.81,1
c07236811d624cc49c02a956ac7a0d7f,-0.77,-0.77,0
cf4158ddde6e48bea32fd0b703154fdf,-0.77,-0.75,2
638b69d9536040c1989d273ce11ba559,-0.66,-0.62,0
f944e50542264c8e88812455491851d3,-1.2,-0.66,1
65f81d1113664e14b3d903ab78bc08f5,-0.61,-1.27,0
456830585b004c99988e6627fac8b160,-0.78,-0.81,0
09c581279f3a4328811a1cc2d0ce9ba7,-0.88,-0.89,2
ab9aba056d8947428dad5eb529737b1e,-0.79,-0.75,1
2dd278d5e16b4f108cc09dc623104a2e,-0.59,-0.47,0
ba75e7143362450e9badc32424c4c4ef,-1.33,-0.44,1
90a9430eeb8f41c382b2bc9ebb9e0e71,-0.35,-0.27,0
61e08892ea80486186da740eaf424173,-0.37,-0.48,1
459b776375fe473a8f1833d5742868d3,-0.95,0.34,1
e5ee4bf18f93433db94c38d9658a3a43,0.28,-0.06,1
17262940de8d4fbd8274b2479488e45e,-1.05,-0.89,1
4f96df8aff514693a928fcb500c27fa4,-1.14,-0.94,2
ea83f850300f48118bda271951c299b0,-0.86,-0.9,0
b9ae1c5816e34378b929bc9e3af1bdff,-0.04,-0.37,2
6ccec58eb4c749b190ad1c5649e91c34,-0.92,-0.71,1
fac9429905184c6589969b5873e9f95b,-0.29,-1.08,0
cedfc13302df4bdf84d157190d235638,-0.57,-0.46,1
b4fabeb9ef274eadb9cd487ff2c99d7a,0.65,-1.55,0
3be669f44f5944ec951c9ce1b1b38ef6,-0.75,-0.99,1
83a6519ead774a7289af7ff9b3c4ec5e,-0.93,-0.39,1
85366e724734443bbe57f630fea9a54c,-1.37,-0.71,1
a3d4c84de0b7487fb1f7410ad80c5e40,-0.71,-0.74,0
ed842096763b4503a07cdb80f98b8afd,-1.17,-0.49,1
b59a6190a5ff47eb80d056a06fc6a827,-0.7,-0.69,2
36546f1604c14f92a9becc25b82909fb,-0.91,-0.94,0
492ffed122bb431cb27b0c22727e0bd1,-0.38,-0.99,2
8ddc830a7cce4c899cd4a3aef5a069ea,-0.73,-0.71,1
05612fc4529847d787d401c2725e03b7,-0.62,-0.89,2
c9e780cf5e5d423fad6e419569408906,-0.79,-1.02,1
163faa653de040078114d1e994452bbe,-0.2,-1.09,0
8f6bbbad8ee54738aab43dcfa745d288,-0.89,-0.86,2
975c3a0aa0f34ecca112f77b2c63264b,-0.67,-0.65,0
7a984e4e13a34c649171aaf0cc552abb,-0.44,-0.54,0
3da3bd83ab8b4964ad92ffcc40821fea,-0.84,-0.84,0
c34061ee9e6f4454ad248fc54bf0a2d6,-0.85,-0.89,0
