id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
4265569404,-0.8492,0.5823,0,1,0
4265613587,-0.8499,0.073,0,1,0
4265681306,-0.4567,-0.2989,0,0,1
4265755159,-0.0992,-0.0985,1,0,0
4265825667,0.4039,0.3898,1,0,0
4265864989,-0.5803,-0.4267,0,0,1
4266017182,-0.5216,-0.6487,0,0,1
4266065748,-0.2001,0.6418,0,1,0
4266189146,-2.0796,-2.0894,0,0,1
4266227053,-0.1432,2.2053,0,1,0
4266236042,2.1285,0.17,1,0,0
4266241917,-0.9344,-0.5007,0,1,0
4266376055,-0.6362,-0.6131,1,0,0
4266423169,-0.2388,-0.3394,0,1,0
4266722122,-0.4099,-0.3142,0,1,0
4266936872,-0.5545,-0.669,0,0,1
4267006161,-0.4567,-0.6858,0,0,1
4267024127,-0.7905,-0.7591,1,0,0
4267061034,-2.0377,-1.6061,0,1,0
4267097719,-0.6138,-0.4818,0,0,1
4267196458,1.5733,0.6416,1,0,0
4267199301,-0.0925,-0.0848,0,0,1
4267349730,0.0056,0.2285,0,0,1
4267369230,-1.1034,-1.1034,0,0,1
4267412342,1.398,-0.5719,1,0,0
4267463946,-0.8436,-0.5845,0,1,0
4267557334,2.5279,-0.221,1,0,0
4267587008,-1.4232,0.158,0,1,0
4267624202,-0.7423,-0.6837,0,1,0
4267658380,0.4833,0.2395,0,0,1
4267665021,-0.4113,0.8778,0,1,0
4267705016,-0.6425,0.3082,0,1,0
4267816052,1.5887,0.9497,1,0,0
4267825232,-0.8708,-2.081,1,0,0
4267834087,-0.6285,-0.4385,0,0,1
4267842464,-1.081,-1.0545,0,0,1
4267863455,0.5869,0.483,1,0,0
4267918914,-1.0056,1.0632,0,1,0
4267970306,-0.059,-0.5223,0,0,1
4268087459,0.1446,-0.8219,1,0,0
4268111462,-0.4644,-0.683,1,0,0
4268139529,-0.3017,-0.0482,0,1,0
4268146196,-0.4804,-1.3142,1,0,0
4268331700,-0.2786,-0.9567,1,0,0
4268463572,-0.4818,-0.4818,0,0,1
4268623850,-0.4225,-0.4127,0,0,1
4268635271,2.6844,1.4218,1,0,0
4268964956,-0.0332,0.0042,0,0,1
4269134558,-0.045,0.102,0,1,0
4269176867,-0.5258,-0.3645,0,0,1
4269177005,-0.6299,-0.7549,0,0,1
4269403387,-2.0182,-2.0182,0,0,1
4269432262,-0.4574,-0.4574,0,0,1
4269483786,0.9417,-0.486,1,0,0
4269875860,0.1189,0.4103,0,1,0
4269934547,-0.4267,-1.6355,1,0,0
4269942668,-1.3659,-0.4937,0,1,0
4270119062,0.0911,-0.6089,1,0,0
4270158198,-1.0,0.8193,0,1,0
4270208921,0.4007,-0.2514,1,0,0
4270224673,1.1802,0.9902,0,1,0
4270319858,-1.3436,-1.2807,0,1,0
4270325914,-2.433,0.4174,0,1,0
4270454534,-0.5293,2.3617,0,1,0
4270462930,-0.7479,-0.7479,0,0,1
4270471774,-0.4888,-0.3918,0,0,1
4270483798,-0.5035,-0.5796,1,0,0
4270909995,1.0045,1.0087,1,0,0
4270923962,-0.9658,-0.5733,0,1,0
4270976008,1.773,-1.1103,1,0,0
4270989643,-0.6355,1.0555,0,1,0
4270999872,-0.2353,-0.206,0,0,1
4271142424,0.7825,1.0622,0,0,1
4271157145,-1.0475,1.398,0,1,0
4271166901,-0.2786,0.289,0,0,1
4271180206,2.5196,0.2006,1,0,0
4271194621,-2.2081,-1.9595,0,1,0
4271230859,-0.993,0.3008,0,1,0
4271372727,0.4531,0.1926,0,0,1
4271397976,0.8645,0.4705,1,0,0
4271601043,0.7118,-0.9099,1,0,0
4271789892,-0.4337,-0.3317,0,0,1
4271916856,-1.3953,2.412,0,1,0
4271983620,0.4099,-0.8443,1,0,0
4272103104,1.7388,0.3758,1,0,0
4272156486,-1.2737,-1.2737,1,0,0
4272242920,-0.7458,-0.6229,0,1,0
4272339443,0.3521,1.0454,0,1,0
4272437710,-0.4623,-0.6543,0,0,1
4272531315,0.0883,0.0691,0,1,0
4272595695,-0.1466,-1.4148,1,0,0
4272630913,0.2634,-0.2626,1,0,0
4272662512,0.4964,-0.2172,1,0,0
4272676520,-1.4106,-1.6271,1,0,0
4272853548,-0.5349,-0.3631,0,0,1
4272956219,-0.2147,-0.7458,1,0,0
4273008965,-0.493,-0.5203,0,0,1
4273071664,0.0576,0.1997,0,0,1
4273144571,0.0594,-0.1463,1,0,0
4273405892,-0.5608,-0.602,0,0,1
4273597147,0.3836,0.1189,0,1,0
4273602763,0.1906,-1.4148,1,0,0
4273675873,1.0625,0.2451,1,0,0
4273695866,-0.6054,-0.5663,1,0,0
4273702146,-0.3973,0.7814,0,1,0
4273865862,-1.2933,-0.9721,0,0,1
4273873978,-0.0286,-0.0286,0,1,0
4274051522,-0.551,-0.4099,1,0,0
4274073514,-0.6711,-0.6306,0,0,1
4274076811,0.5808,0.0772,1,0,0
4274103601,3.5922,3.5922,0,1,0
4274106997,0.2783,0.8387,0,1,0
4274137569,-0.5698,-1.8059,1,0,0
4274170042,-0.3973,-0.486,0,0,1
4274213987,1.8862,1.4539,1,0,0
4274344281,1.2563,0.9588,0,0,1
4274479649,-0.3268,-0.3638,0,1,0
4274707768,1.5168,0.2593,1,0,0
4274709381,0.5106,0.5746,0,1,0
4274752284,0.6924,-0.5126,1,0,0
4274761773,-0.6313,-0.5223,1,0,0
4274854986,2.1788,0.9361,1,0,0
4275184152,-0.5272,-0.507,0,0,1
4275275519,-0.8918,-0.7989,0,1,0
4275302318,-0.9372,-0.8743,0,0,1
4275389524,-0.2689,-0.2682,0,1,0
4275439023,-0.8478,-0.8031,0,0,1
4275450265,-0.2542,-0.2242,0,1,0
4275488726,0.7519,0.874,0,0,1
4275703320,-0.787,-0.7549,0,0,1
4275723868,0.2112,-1.5824,1,0,0
4275731597,-1.5754,-0.3031,0,1,0
4276132444,0.576,0.8914,0,0,1
4276171493,0.2119,0.0283,1,0,0
4276258094,-0.9791,0.7626,0,1,0
4276398848,-1.8534,-1.1369,0,1,0
4276683665,0.4312,-1.2835,1,0,0
4276805534,-0.4274,-0.3925,0,1,0
4276823101,-0.9679,2.8408,0,1,0
4277008043,-0.5517,0.2394,1,0,0
4277223851,-0.5391,-0.6781,0,0,1
4277271545,-0.5391,-0.3582,0,0,1
4277393233,-2.2193,-0.1638,0,1,0
4277414510,1.8994,1.9483,0,1,0
4277509038,-0.5035,-0.4986,0,0,1
4277837113,2.2025,-0.102,1,0,0
4277867024,-0.368,-0.3743,0,0,1
4278049467,0.2076,0.1454,0,0,1
4278169486,1.4797,0.0133,1,0,0
4278306836,-1.9637,1.442,0,1,0
4278320316,0.2273,-0.2245,0,0,1
4278354569,0.395,0.699,0,1,0
4278458723,-0.7556,-0.7116,0,0,1
4278482422,0.1597,0.1154,1,0,0
4278511339,0.581,-1.3282,1,0,0
4278584980,1.0398,1.1348,1,0,0
4278844497,-0.7444,0.1002,0,1,0
4278849615,0.4975,-0.4372,0,0,1
4278861981,-0.4804,-0.2696,0,0,1
4278892891,1.014,0.7029,0,0,1
4278928586,-0.6027,-0.5831,0,0,1
4278983238,-0.507,-0.7235,1,0,0
4279020634,-0.993,-1.0838,0,0,1
4279022453,-0.5712,-0.6788,0,0,1
4279209684,2.0503,0.3424,1,0,0
4279221131,2.9232,2.3059,1,0,0
4279223698,0.3567,0.371,0,0,1
4279241262,-0.6983,-0.6704,0,0,1
4279320646,1.1295,0.1451,0,0,1
4279394335,-0.1442,-1.3464,1,0,0
4279484921,-1.824,-1.5852,0,1,0
4279561409,-0.3485,0.1337,1,0,0
4279569985,1.2297,-0.0209,1,0,0
4279681581,-0.5405,-0.6878,1,0,0
4279950172,-0.5691,-0.6648,0,0,1
4280016212,-1.6425,1.8897,0,1,0
4280152015,1.4071,2.2821,0,1,0
4280287624,0.3488,-0.2486,0,0,1
4280390923,-0.2189,-0.11,0,0,1
4280484596,-0.9155,-0.5908,0,0,1
4280501571,0.7493,0.7493,0,1,0
4280584901,-0.2235,-0.4742,0,0,1
4280669757,-1.7542,0.7949,0,1,0
4280711005,1.0894,-0.5712,1,0,0
4280738114,0.7167,0.8024,0,0,1
4280752211,0.7757,-0.6222,1,0,0
4280797124,1.3212,0.9043,1,0,0
4280969214,-0.7577,-0.4707,0,1,0
4281042010,0.6327,-0.7898,1,0,0
4281046420,0.1449,-0.5517,1,0,0
4281062380,-0.0496,-0.7423,1,0,0
4281110663,0.0035,0.2306,0,1,0
4281154579,0.0608,0.0608,1,0,0
4281253512,-0.2619,-0.3806,0,0,1
4281318990,0.5064,-0.1466,1,0,0
4281325245,-0.8527,-0.9372,1,0,0
4281352225,-1.0447,-0.567,0,1,0
4281377460,-0.6306,1.905,0,1,0
4281763227,-0.7737,-1.0964,1,0,0
4281792270,0.2874,0.3329,0,1,0
4281803689,-0.5084,-1.0642,1,0,0
4281808840,-1.0489,0.964,0,1,0
4281865286,0.2502,-1.4651,1,0,0
4281980776,0.1971,0.1971,1,0,0
4282109608,-1.317,1.1159,0,1,0
4282130043,0.0031,0.1858,0,0,1
4282275530,0.39,-0.0869,1,0,0
4282315288,-0.1121,0.1608,0,1,0
4282334381,-0.4623,-0.3687,0,1,0
4282382142,0.0346,2.4539,0,1,0
4282389129,0.0632,-1.1494,1,0,0
4282391095,0.7121,0.8561,0,0,1
4282447633,1.6487,1.9735,0,0,1
4282482144,-0.3198,-0.7116,1,0,0
4282533527,-0.6641,-0.6725,0,0,1
4282659245,0.1926,-0.0112,1,0,0
4282955839,0.0698,-0.2259,1,0,0
4282977306,-0.7402,2.5209,0,1,0
4283060301,-0.5,0.6274,0,1,0
4283090386,-0.6976,-0.3925,0,0,1
4283155008,0.4717,0.4852,0,0,1
4283201974,-0.8959,-0.5517,0,1,0
4283211695,-1.0475,1.7137,0,1,0
4283268144,0.2449,0.798,0,1,0
4283302429,-0.4204,-0.1456,1,0,0
4283312699,-1.3673,1.9232,0,1,0
4283339257,-0.537,-0.8736,1,0,0
4283365726,-0.8163,-0.699,0,0,1
4283417150,-2.0503,-1.5321,0,0,1
4283551632,0.045,1.6159,0,1,0
4283568111,-0.382,-0.9958,0,1,0
4283656635,0.0349,0.0349,1,0,0
4284047809,-0.8652,-1.0712,0,0,1
4284085138,-1.102,-0.8869,0,0,1
4284205368,-0.3946,-1.8771,1,0,0
4284498087,0.2144,-0.7297,1,0,0
4284651189,-0.7549,-0.7528,1,0,0
4284678321,-0.6522,-0.6676,0,1,0
4284791770,0.985,0.5871,0,0,1
4284813434,-0.8541,0.4504,0,1,0
4284829096,-0.251,0.3955,0,1,0
4284845904,0.681,0.5322,0,0,1
4284911720,0.423,0.1114,1,0,0
4284924803,-0.5091,-0.5091,1,0,0
4284969072,-0.639,-0.7332,0,0,1
4285002084,0.0398,2.3101,0,1,0
4285043527,0.6391,-0.0244,1,0,0
4285065544,1.3059,0.5092,1,0,0
4285075538,-0.2311,-0.5566,1,0,0
4285304482,-0.8366,-0.8366,0,1,0
4285389648,0.5261,0.354,1,0,0
4285469801,-1.9749,-2.2807,1,0,0
4285522601,-1.074,0.3869,0,1,0
4285604601,-2.0936,0.812,0,1,0
4285745344,-0.3638,0.0014,0,0,1
4285850813,-0.0325,-0.3708,1,0,0
4285859683,-0.3694,-0.4344,0,0,1
4286061858,1.3541,-0.442,1,0,0
4286063033,-0.7954,-0.8184,0,0,1
4286318990,-0.4036,-0.4595,0,0,1
4286370847,-0.4972,-0.294,0,1,0
4286405509,-2.1844,-2.4525,0,0,1
4286450466,-0.2989,-0.1781,0,0,1
4286463056,-1.0726,-1.1844,0,1,0
4286865889,-0.0663,1.1484,0,1,0
4286870218,2.0964,2.1369,0,1,0
4286873017,-0.5796,-0.5992,0,0,1
4286909142,0.096,0.9997,0,1,0
4286942126,-0.669,-0.6522,0,0,1
4287058426,0.2261,1.8757,0,1,0
4287112149,-0.5601,-0.4197,0,0,1
4287127543,-0.5279,-0.382,0,0,1
4287142896,1.5356,0.5539,0,0,1
4287311513,-0.9127,0.8862,0,1,0
4287338112,-0.1446,-0.7793,1,0,0
4287543332,-0.6788,-0.6306,0,0,1
4287650976,-0.198,-0.198,1,0,0
4287905957,-0.5656,-0.4106,0,0,1
4287998773,1.294,-1.1145,1,0,0
4288036962,-0.3366,0.1304,0,1,0
4288100799,-0.6376,-0.6376,0,1,0
4288290528,-0.8359,0.9867,0,1,0
4288572819,-1.1243,0.3908,0,1,0
4288743085,-2.1885,-1.9735,1,0,0
4288748445,-1.852,0.9745,0,1,0
4288828318,-0.3254,0.1795,0,1,0
4288871502,2.514,1.8247,1,0,0
4288923087,-0.5761,-0.5573,0,0,1
4288967374,-0.4567,-0.1885,0,1,0
4289338231,0.2666,0.2666,0,0,1
4289597006,-0.214,0.1536,0,1,0
4289607724,-1.8575,-1.683,0,0,1
4289676634,-2.3254,0.268,0,1,0
4289792977,0.735,-0.5189,1,0,0
4289920922,-0.5426,-0.3568,0,0,1
4289921315,-0.0328,0.0447,0,0,1
4290029285,-0.044,-0.044,0,0,1
4290090302,-0.6208,-0.5084,0,0,1
4290218189,-0.4309,-0.3673,0,1,0
4290226288,-0.6767,-0.6767,1,0,0
4290288634,-0.7758,-0.8904,0,0,1
4290323631,0.6412,1.1634,0,0,1
4290387078,-1.0154,-1.0154,0,1,0
4290567181,-0.7507,-0.3841,0,1,0
4290579575,2.4791,-1.7221,1,0,0
4290669078,-0.808,0.2542,0,1,0
4290839285,-0.4406,-0.4406,0,1,0
4290849528,-0.3317,-0.3317,0,1,0
4291106174,0.0922,-0.6913,1,0,0
4291221942,-0.1728,0.2135,0,1,0
4291229804,-0.0608,-1.2151,1,0,0
4291235817,-0.5447,0.3966,0,1,0
4291300179,1.2786,-0.5789,1,0,0
4291367819,-0.727,-0.3149,0,1,0
4291399695,-0.2364,-0.2542,0,0,1
4291445966,0.5435,-0.1676,1,0,0
4291565351,-1.088,2.7961,0,1,0
4291600110,0.5533,-0.1013,1,0,0
4291750124,-0.2207,-0.2207,0,0,1
4291970601,-1.5838,-0.4832,0,1,0
4291983256,0.0838,1.9916,0,1,0
4291999244,-0.125,0.3133,0,1,0
4292005733,-0.4351,-0.3687,0,1,0
4292053765,1.389,0.6038,1,0,0
4292154969,-0.8624,-0.8834,0,0,1
4292179357,1.5545,2.0768,0,1,0
4292218083,0.0377,-0.2273,0,0,1
4292330026,0.9019,-0.4385,1,0,0
4292346386,-0.5873,-0.7102,0,0,1
4292359809,0.2036,0.41,0,0,1
4292525395,-0.6753,-0.4993,0,0,1
4292563026,-0.2322,-0.5601,1,0,0
4292612499,0.0328,0.0328,1,0,0
4292709507,0.1559,0.1559,0,1,0
4292800712,-0.8296,-1.1383,1,0,0
4292809931,-0.1617,-1.0684,1,0,0
4292914487,-0.6788,-0.6788,1,0,0
4292960356,0.2381,-1.6802,1,0,0
4293086442,-0.3254,-0.2758,1,0,0
4293094431,-1.6034,-0.4777,0,1,0
4293227845,0.0391,-0.124,1,0,0
4293254649,0.5047,0.4528,1,0,0
4293293471,0.4567,0.0712,1,0,0
4293415746,-1.1913,0.0052,0,1,0
4293419884,-0.507,-0.3959,0,1,0
4293430216,-0.0157,-0.0932,0,0,1
4293445688,-2.1648,1.4511,0,1,0
4293540065,-0.8771,0.3669,0,1,0
4293543403,-0.6459,-1.7179,0,0,1
4293704939,-0.4434,-0.4434,0,1,0
4293765835,-1.1089,-0.3142,0,0,1
4293767723,-0.3953,-0.2563,0,0,1
4293849459,-0.412,-0.4644,0,0,1
4293918673,-0.6739,-0.7996,0,0,1
4293965487,0.2407,-0.8582,1,0,0
4293990653,0.1769,-0.3918,1,0,0
4294020084,-0.6515,-0.6194,0,0,1
4294068603,-1.0573,1.2591,0,1,0
4294081229,-0.2409,-0.4602,1,0,0
4294144396,-0.463,1.0555,0,1,0
4294254797,1.0649,0.8953,1,0,0
4294349169,0.0157,0.0157,0,1,0
4294452769,-0.5908,-0.662,0,0,1
4294602932,0.2916,1.2332,0,1,0
4294633312,-0.2591,-0.6655,1,0,0
4294656694,-0.3652,-0.4337,1,0,0
4294692063,1.1934,0.3568,1,0,0
4294710549,0.3748,-0.6222,1,0,0
4294899228,-0.7633,-0.2112,0,1,0
4294947231,-0.4609,-0.3785,1,0,0
